,atom_stereo_count,bond_stereo_count,charge,complexity,covalent_unit_count,defined_atom_stereo_count,exact_mass,h_bond_acceptor_count,h_bond_donor_count,heavy_atom_count,isotope_atom_count,molecular_weight,monoisotopic_mass,rotatable_bond_count,tpsa,xlogp
207,1.0,0.0,0.0,1010.0,1.0,0.0,643.298,6.0,0.0,47.0,0.0,643.85,643.298,10.0,93.4,8.7
208,0.0,0.0,0.0,843.0,1.0,0.0,506.284,6.0,2.0,36.0,10.0,506.612,506.284,9.0,131.0,4.9
209,1.0,0.0,0.0,784.0,1.0,1.0,543.337,6.0,2.0,40.0,0.0,543.731,543.337,8.0,50.8,4.0
210,25.0,0.0,0.0,3300.0,1.0,25.0,1528.056,49.0,9.0,94.0,0.0,1529.301,1528.056,35.0,735.0,-9.6
211,0.0,0.0,0.0,601.0,1.0,0.0,437.196,7.0,2.0,33.0,0.0,437.507,437.196,7.0,102.0,5.0
212,3.0,0.0,0.0,700.0,1.0,3.0,541.134,4.0,1.0,32.0,0.0,541.437,541.134,2.0,55.5,3.4
213,0.0,1.0,0.0,358.0,2.0,0.0,310.116,7.0,2.0,22.0,0.0,310.306,310.116,4.0,117.0,
214,2.0,0.0,0.0,834.0,1.0,2.0,497.121,7.0,1.0,32.0,0.0,498.053,497.121,7.0,104.0,3.0
215,1.0,1.0,0.0,568.0,1.0,0.0,414.262,7.0,3.0,29.0,0.0,414.539,414.262,13.0,113.0,2.9
216,1.0,0.0,0.0,353.0,1.0,0.0,326.983,5.0,3.0,19.0,0.0,328.082,326.983,5.0,98.1,0.6
217,0.0,0.0,0.0,482.0,1.0,0.0,385.945,3.0,2.0,23.0,0.0,387.659,385.945,2.0,82.4,4.4
218,0.0,0.0,0.0,608.0,1.0,0.0,368.107,4.0,1.0,24.0,0.0,368.88,368.107,5.0,82.5,2.7
219,0.0,0.0,0.0,415.0,1.0,0.0,298.078,3.0,2.0,21.0,0.0,298.36,298.078,2.0,82.4,2.9
220,0.0,0.0,0.0,112.0,1.0,0.0,121.053,2.0,0.0,9.0,0.0,121.139,121.053,1.0,30.0,0.9
221,0.0,0.0,0.0,191.0,1.0,0.0,218.008,3.0,2.0,13.0,0.0,218.674,218.008,3.0,75.2,2.4
222,1.0,0.0,0.0,540.0,1.0,0.0,385.151,5.0,0.0,27.0,0.0,385.497,385.151,5.0,65.6,4.1
223,11.0,0.0,0.0,2990.0,1.0,11.0,1512.701,21.0,19.0,106.0,0.0,1513.8,1512.701,42.0,519.0,-2.1
224,1.0,0.0,0.0,282.0,2.0,0.0,258.033,2.0,2.0,16.0,0.0,259.13,258.033,1.0,33.6,
225,0.0,0.0,0.0,402.0,1.0,0.0,310.132,4.0,2.0,23.0,0.0,310.353,310.132,7.0,82.4,2.7
226,6.0,1.0,0.0,732.0,1.0,6.0,384.266,3.0,0.0,28.0,0.0,384.56,384.266,5.0,35.5,5.6
227,6.0,0.0,0.0,803.0,2.0,6.0,558.138,9.0,5.0,38.0,0.0,558.944,558.138,10.0,178.0,
228,1.0,0.0,0.0,513.0,1.0,0.0,412.253,5.0,0.0,30.0,0.0,412.549,412.253,7.0,24.9,4.5
229,0.0,1.0,0.0,577.0,1.0,0.0,362.225,2.0,1.0,27.0,0.0,362.513,362.225,3.0,37.3,7.8
230,6.0,0.0,0.0,1110.0,1.0,6.0,778.307,10.0,6.0,54.0,0.0,778.98,778.307,19.0,232.0,4.5
231,1.0,0.0,0.0,895.0,1.0,1.0,514.189,8.0,4.0,36.0,0.0,514.597,514.189,10.0,153.0,-1.1
232,0.0,0.0,0.0,1110.0,1.0,0.0,607.22,8.0,0.0,45.0,0.0,607.637,607.22,4.0,69.6,6.0
233,3.0,0.0,0.0,382.0,1.0,3.0,268.146,2.0,2.0,20.0,0.0,268.356,268.146,0.0,40.5,3.8
234,1.0,0.0,1.0,719.0,1.0,1.0,450.301,3.0,0.0,33.0,0.0,450.643,450.301,9.0,35.5,6.4
235,2.0,0.0,0.0,797.0,1.0,2.0,535.208,8.0,5.0,37.0,0.0,535.534,535.208,13.0,163.0,1.7
236,0.0,0.0,0.0,596.0,1.0,0.0,455.139,5.0,1.0,31.0,0.0,456.375,455.139,4.0,65.9,3.8
237,0.0,4.0,0.0,726.0,1.0,0.0,391.251,2.0,2.0,29.0,0.0,391.555,391.251,6.0,49.3,7.3
238,0.0,4.0,0.0,726.0,1.0,0.0,391.251,2.0,2.0,29.0,0.0,391.555,391.251,6.0,49.3,7.3
239,7.0,0.0,0.0,2000.0,1.0,7.0,1086.446,19.0,14.0,74.0,0.0,1087.15,1086.446,23.0,455.0,-3.4
240,2.0,0.0,0.0,647.0,1.0,2.0,413.147,8.0,0.0,30.0,0.0,413.426,413.147,4.0,75.7,2.7
241,0.0,0.0,0.0,406.0,4.0,0.0,553.333,4.0,3.0,35.0,0.0,555.11,553.333,19.0,19.0,
242,9.0,0.0,0.0,2140.0,1.0,9.0,1153.468,18.0,16.0,80.0,0.0,1154.326,1153.468,31.0,417.0,-3.3
243,0.0,0.0,0.0,616.0,1.0,0.0,425.218,8.0,3.0,31.0,0.0,425.493,425.218,8.0,126.0,1.7
244,0.0,0.0,0.0,320.0,1.0,0.0,267.072,2.0,1.0,19.0,0.0,267.346,267.072,3.0,57.3,4.0
245,1.0,0.0,0.0,540.0,1.0,0.0,351.158,4.0,1.0,26.0,0.0,351.406,351.158,3.0,75.9,1.5
246,0.0,0.0,0.0,631.0,1.0,0.0,471.238,8.0,2.0,35.0,0.0,471.565,471.238,12.0,119.0,5.9
247,1.0,0.0,0.0,775.0,1.0,0.0,490.177,7.0,0.0,34.0,0.0,490.571,490.177,10.0,124.0,1.6
248,0.0,0.0,0.0,495.0,1.0,0.0,343.143,4.0,0.0,26.0,0.0,343.39,343.143,3.0,63.4,2.4
249,1.0,0.0,0.0,766.0,1.0,0.0,495.238,6.0,2.0,37.0,0.0,495.587,495.238,10.0,111.0,4.1
250,16.0,0.0,0.0,1200.0,2.0,16.0,796.291,19.0,11.0,53.0,0.0,796.824,796.291,16.0,336.0,
251,5.0,0.0,0.0,1550.0,1.0,5.0,986.499,11.0,7.0,70.0,0.0,987.242,986.499,31.0,227.0,4.8
252,0.0,0.0,0.0,335.0,1.0,0.0,291.115,4.0,2.0,20.0,0.0,291.373,291.115,3.0,102.0,1.4
253,9.0,0.0,0.0,1050.0,1.0,9.0,705.468,9.0,4.0,50.0,0.0,705.938,705.468,21.0,157.0,3.2
254,0.0,0.0,0.0,598.0,1.0,0.0,437.265,9.0,3.0,32.0,0.0,437.552,437.265,8.0,111.0,3.0
255,4.0,0.0,0.0,1420.0,1.0,4.0,746.343,7.0,3.0,55.0,0.0,746.865,746.343,13.0,159.0,4.2
256,13.0,0.0,0.0,3040.0,1.0,13.0,1510.793,21.0,21.0,108.0,0.0,1511.748,1510.793,47.0,611.0,-5.0
257,4.0,0.0,0.0,799.0,1.0,4.0,471.096,9.0,5.0,32.0,0.0,471.338,471.096,6.0,196.0,-2.6
258,0.0,0.0,0.0,565.0,1.0,0.0,349.204,3.0,1.0,26.0,0.0,349.474,349.204,3.0,50.2,6.6
259,10.0,0.0,0.0,1140.0,1.0,10.0,796.253,15.0,6.0,57.0,0.0,796.852,796.253,12.0,245.0,3.1
260,4.0,0.0,0.0,1010.0,1.0,4.0,619.283,7.0,4.0,44.0,0.0,619.781,619.283,11.0,169.0,3.6
261,0.0,0.0,0.0,128.0,1.0,0.0,137.048,3.0,2.0,10.0,0.0,137.138,137.048,1.0,63.3,0.8
262,1.0,0.0,0.0,363.0,1.0,0.0,343.178,5.0,2.0,25.0,0.0,343.423,343.178,11.0,67.8,2.4
263,0.0,0.0,0.0,594.0,1.0,0.0,402.082,6.0,3.0,27.0,0.0,402.487,402.082,5.0,137.0,3.1
264,1.0,0.0,0.0,734.0,1.0,0.0,444.253,3.0,1.0,33.0,0.0,444.579,444.253,5.0,71.6,3.1
265,4.0,0.0,0.0,626.0,1.0,4.0,379.13,9.0,1.0,25.0,0.0,379.424,379.13,3.0,124.0,0.2
266,1.0,0.0,0.0,522.0,1.0,0.0,349.154,4.0,3.0,26.0,0.0,349.394,349.154,3.0,99.8,1.6
267,1.0,0.0,0.0,591.0,1.0,0.0,371.115,7.0,4.0,25.0,0.0,371.408,371.115,8.0,164.0,0.4
268,1.0,0.0,0.0,305.0,1.0,0.0,235.088,2.0,1.0,16.0,0.0,235.715,235.088,1.0,27.6,1.8
269,6.0,0.0,0.0,1790.0,1.0,6.0,979.528,10.0,11.0,71.0,0.0,980.181,979.528,26.0,316.0,2.6
270,0.0,0.0,0.0,778.0,1.0,0.0,543.321,6.0,1.0,40.0,0.0,543.712,543.321,14.0,78.0,4.0
271,10.0,0.0,0.0,2740.0,1.0,10.0,1373.804,18.0,18.0,98.0,0.0,1374.662,1373.804,45.0,531.0,-1.0
272,7.0,0.0,0.0,1050.0,1.0,7.0,669.421,7.0,7.0,48.0,0.0,669.868,669.421,20.0,208.0,3.2
273,1.0,0.0,0.0,514.0,1.0,0.0,387.216,6.0,2.0,28.0,0.0,387.48,387.216,11.0,85.6,2.9
274,0.0,0.0,0.0,738.0,1.0,0.0,452.202,6.0,0.0,33.0,0.0,452.506,452.202,5.0,48.4,3.6
275,17.0,0.0,0.0,5740.0,1.0,17.0,2505.26,30.0,36.0,181.0,0.0,2505.858,2504.257,45.0,954.0,-1.5
276,1.0,0.0,0.0,742.0,1.0,1.0,483.108,8.0,4.0,34.0,0.0,483.413,483.108,9.0,142.0,3.0
277,0.0,0.0,1.0,339.0,1.0,0.0,320.215,0.0,0.0,22.0,0.0,320.925,320.215,10.0,0.0,6.4
278,0.0,0.0,0.0,1300.0,1.0,0.0,766.19,12.0,2.0,52.0,0.0,767.205,766.19,12.0,124.0,9.3
279,9.0,0.0,0.0,1890.0,1.0,9.0,1016.581,12.0,12.0,73.0,0.0,1017.243,1016.581,28.0,345.0,0.7
280,0.0,0.0,0.0,505.0,1.0,0.0,362.051,7.0,3.0,24.0,0.0,362.422,362.051,5.0,142.0,2.9
281,1.0,0.0,0.0,275.0,2.0,0.0,280.098,3.0,1.0,19.0,0.0,280.752,280.098,3.0,36.3,
282,4.0,0.0,0.0,445.0,1.0,3.0,345.23,4.0,1.0,25.0,0.0,345.483,345.23,4.0,41.9,3.4
283,0.0,0.0,0.0,577.0,1.0,0.0,447.148,4.0,1.0,30.0,0.0,448.388,447.148,6.0,44.8,4.3
284,2.0,0.0,0.0,369.0,1.0,2.0,298.11,5.0,5.0,20.0,0.0,298.361,298.11,7.0,135.0,-1.4
285,2.0,0.0,0.0,369.0,1.0,0.0,298.11,5.0,5.0,20.0,0.0,298.361,298.11,7.0,135.0,-1.4
286,0.0,0.0,0.0,505.0,1.0,0.0,315.053,7.0,4.0,21.0,0.0,315.3,315.053,6.0,164.0,-2.3
287,1.0,0.0,0.0,736.0,1.0,1.0,465.216,5.0,2.0,35.0,0.0,465.557,465.216,5.0,87.0,4.3
288,4.0,0.0,0.0,838.0,1.0,4.0,538.279,7.0,5.0,39.0,0.0,538.645,538.279,12.0,148.0,0.8
289,1.0,1.0,0.0,532.0,2.0,0.0,419.169,8.0,4.0,30.0,0.0,419.434,419.169,5.0,145.0,
290,1.0,0.0,0.0,441.0,1.0,0.0,363.171,4.0,2.0,25.0,0.0,363.886,363.171,8.0,59.3,3.1
291,0.0,0.0,0.0,480.0,1.0,0.0,380.269,5.0,0.0,28.0,0.0,380.54,380.269,7.0,49.6,4.7
292,0.0,0.0,0.0,141.0,1.0,0.0,181.11,3.0,1.0,13.0,0.0,181.235,181.11,4.0,44.5,0.8
293,0.0,0.0,0.0,1000.0,2.0,0.0,506.022,9.0,2.0,34.0,0.0,506.479,506.022,4.0,180.0,
294,15.0,0.0,0.0,3820.0,1.0,15.0,1867.625,32.0,29.0,125.0,0.0,1869.137,1867.625,25.0,958.0,-11.3
295,0.0,0.0,0.0,991.0,2.0,0.0,612.175,8.0,1.0,40.0,0.0,613.528,612.175,11.0,80.2,
296,0.0,0.0,0.0,698.0,1.0,0.0,426.14,11.0,1.0,31.0,0.0,426.393,426.14,4.0,169.0,1.1
297,0.0,0.0,0.0,1790.0,1.0,0.0,856.315,9.0,2.0,62.0,0.0,857.38,856.315,13.0,147.0,6.4
298,1.0,0.0,0.0,332.0,2.0,0.0,432.037,3.0,2.0,24.0,0.0,434.199,432.037,8.0,36.4,
299,10.0,0.0,0.0,896.0,1.0,10.0,644.19,15.0,8.0,45.0,0.0,644.656,644.19,8.0,267.0,-0.7
300,22.0,0.0,0.0,5370.0,1.0,22.0,2399.244,34.0,37.0,171.0,0.0,2399.709,2398.241,64.0,1070.0,-7.7
301,0.0,0.0,0.0,497.0,1.0,0.0,362.211,2.0,2.0,27.0,0.0,362.477,362.211,4.0,59.0,5.2
302,0.0,0.0,0.0,318.0,1.0,0.0,223.078,4.0,1.0,15.0,0.0,223.294,223.078,1.0,86.9,1.4
303,17.0,0.0,0.0,3630.0,1.0,17.0,1694.752,31.0,25.0,119.0,0.0,1695.753,1694.752,55.0,764.0,-5.9
304,0.0,0.0,0.0,465.0,1.0,0.0,550.497,4.0,4.0,40.0,0.0,550.92,550.497,27.0,48.1,7.6
305,0.0,0.0,0.0,346.0,1.0,0.0,266.138,4.0,4.0,19.0,0.0,266.301,266.138,6.0,101.0,-1.4
306,0.0,0.0,0.0,233.0,1.0,0.0,202.074,3.0,1.0,15.0,0.0,202.213,202.074,2.0,55.1,1.5
307,0.0,2.0,0.0,733.0,1.0,0.0,443.151,5.0,0.0,33.0,1.0,443.465,443.151,7.0,75.4,5.4
308,4.0,0.0,0.0,539.0,1.0,4.0,377.074,11.0,5.0,25.0,0.0,377.25,377.074,4.0,200.0,-2.8
309,0.0,0.0,0.0,639.0,1.0,0.0,428.061,8.0,3.0,29.0,0.0,428.481,428.061,6.0,151.0,3.8
310,0.0,0.0,0.0,914.0,2.0,0.0,627.133,8.0,2.0,45.0,0.0,627.634,627.133,6.0,110.0,
311,0.0,0.0,0.0,381.0,1.0,0.0,294.137,3.0,2.0,22.0,0.0,294.354,294.137,5.0,66.0,3.1
312,0.0,0.0,0.0,459.0,1.0,0.0,382.166,6.0,1.0,26.0,0.0,382.885,382.166,7.0,74.0,3.5
313,1.0,1.0,0.0,781.0,1.0,0.0,487.258,6.0,1.0,36.0,0.0,487.604,487.258,10.0,101.0,5.2
314,1.0,0.0,0.0,2290.0,1.0,0.0,997.347,11.0,6.0,73.0,0.0,998.124,997.347,12.0,243.0,6.3
315,15.0,0.0,0.0,4710.0,1.0,15.0,2115.86,34.0,27.0,150.0,0.0,2116.243,2114.857,65.0,864.0,-3.9
316,1.0,0.0,0.0,305.0,2.0,0.0,254.082,3.0,2.0,17.0,0.0,254.714,254.082,1.0,42.8,
317,0.0,0.0,0.0,526.0,1.0,0.0,350.174,4.0,1.0,26.0,0.0,350.422,350.174,4.0,79.5,0.8
318,1.0,0.0,0.0,667.0,1.0,1.0,444.207,6.0,2.0,33.0,0.0,444.514,444.207,5.0,86.8,3.0
319,1.0,0.0,0.0,632.0,1.0,1.0,369.073,8.0,4.0,25.0,0.0,369.27,369.073,6.0,162.0,-4.7
320,0.0,0.0,0.0,537.0,1.0,0.0,406.237,4.0,2.0,30.0,0.0,406.53,406.237,8.0,60.6,3.2
321,1.0,0.0,0.0,813.0,1.0,1.0,569.989,5.0,1.0,33.0,0.0,572.299,569.989,7.0,107.0,4.3
322,10.0,0.0,0.0,2550.0,1.0,10.0,1330.526,18.0,16.0,94.0,0.0,1331.532,1330.526,21.0,524.0,-1.0
323,1.0,0.0,0.0,436.0,1.0,0.0,310.132,4.0,1.0,23.0,0.0,310.353,310.132,4.0,52.1,2.0
324,0.0,0.0,0.0,589.0,1.0,0.0,391.164,6.0,1.0,29.0,0.0,391.431,391.164,3.0,94.3,2.8
325,0.0,0.0,0.0,318.0,1.0,0.0,222.112,3.0,1.0,16.0,0.0,222.248,222.112,2.0,69.3,1.5
326,1.0,0.0,0.0,296.0,1.0,0.0,295.178,5.0,2.0,21.0,0.0,295.379,295.178,10.0,67.8,2.1
327,0.0,0.0,0.0,147.0,1.0,0.0,160.1,1.0,2.0,12.0,0.0,160.22,160.1,2.0,41.8,1.6
328,0.0,0.0,0.0,419.0,1.0,0.0,313.204,2.0,1.0,23.0,0.0,313.441,313.204,4.0,38.3,4.8
329,4.0,0.0,0.0,661.0,1.0,0.0,456.226,7.0,3.0,33.0,0.0,456.539,456.226,12.0,122.0,2.6
330,3.0,0.0,0.0,815.0,1.0,3.0,507.161,7.0,1.0,35.0,0.0,508.041,507.161,2.0,110.0,3.9
331,0.0,0.0,0.0,474.0,1.0,0.0,373.165,7.0,3.0,28.0,0.0,373.42,373.165,6.0,113.0,2.9
332,0.0,0.0,0.0,756.0,1.0,0.0,504.321,5.0,0.0,37.0,0.0,504.679,504.321,8.0,63.2,2.3
333,6.0,0.0,0.0,1930.0,1.0,5.0,1026.533,10.0,10.0,75.0,0.0,1027.237,1026.533,25.0,300.0,4.7
334,11.0,0.0,0.0,3400.0,1.0,11.0,1643.769,18.0,16.0,118.0,0.0,1645.325,1643.769,42.0,487.0,4.0
335,0.0,0.0,0.0,411.0,1.0,0.0,318.15,2.0,2.0,22.0,0.0,318.845,318.15,3.0,55.1,4.1
336,1.0,0.0,0.0,394.0,1.0,0.0,283.168,3.0,1.0,21.0,0.0,283.375,283.168,3.0,50.3,2.9
337,0.0,0.0,0.0,957.0,1.0,0.0,549.068,8.0,2.0,36.0,0.0,550.037,549.068,11.0,151.0,3.8
338,10.0,0.0,0.0,2100.0,1.0,10.0,1063.443,15.0,13.0,75.0,0.0,1064.182,1063.443,25.0,382.0,-1.8
339,8.0,0.0,0.0,1340.0,1.0,8.0,661.315,8.0,5.0,49.0,0.0,661.799,661.315,4.0,122.0,3.2
340,1.0,0.0,0.0,454.0,1.0,0.0,330.125,4.0,2.0,23.0,0.0,330.816,330.125,2.0,71.2,2.0
341,0.0,0.0,0.0,689.0,1.0,0.0,432.012,7.0,2.0,28.0,0.0,432.897,432.012,5.0,153.0,3.2
342,30.0,0.0,0.0,8250.0,1.0,30.0,3504.671,53.0,52.0,248.0,0.0,3505.877,3503.668,102.0,1540.0,-15.4
343,12.0,0.0,0.0,3200.0,1.0,12.0,1568.654,23.0,20.0,110.0,0.0,1569.776,1568.654,42.0,567.0,-4.3
344,2.0,0.0,0.0,324.0,1.0,0.0,277.168,3.0,0.0,20.0,0.0,277.364,277.168,3.0,38.8,2.6
345,10.0,0.0,0.0,2940.0,1.0,10.0,1543.808,22.0,18.0,110.0,0.0,1545.261,1543.808,46.0,530.0,4.7
346,8.0,0.0,0.0,1950.0,1.0,7.0,1065.424,18.0,13.0,73.0,0.0,1066.131,1065.424,32.0,440.0,-2.4
347,2.0,0.0,0.0,576.0,1.0,0.0,352.24,2.0,1.0,26.0,0.0,352.518,352.24,4.0,29.5,6.4
348,1.0,0.0,0.0,541.0,2.0,0.0,437.161,7.0,4.0,30.0,0.0,437.917,437.161,9.0,97.2,
349,0.0,0.0,0.0,355.0,1.0,0.0,260.084,2.0,2.0,20.0,0.0,260.292,260.084,0.0,40.5,5.0
350,1.0,0.0,0.0,257.0,1.0,1.0,259.157,3.0,2.0,19.0,0.0,259.349,259.157,6.0,41.5,3.0
351,1.0,0.0,0.0,257.0,1.0,0.0,259.157,3.0,2.0,19.0,0.0,259.349,259.157,6.0,41.5,3.0
352,13.0,1.0,0.0,2530.0,1.0,13.0,1320.882,15.0,6.0,92.0,0.0,1321.817,1320.882,19.0,328.0,7.0
353,0.0,0.0,0.0,846.0,1.0,0.0,556.066,15.0,3.0,37.0,0.0,556.308,556.066,9.0,78.4,5.6
354,0.0,0.0,0.0,548.0,1.0,0.0,435.202,9.0,3.0,32.0,0.0,435.488,435.202,10.0,123.0,3.6
355,0.0,0.0,0.0,296.0,1.0,0.0,252.116,4.0,3.0,17.0,0.0,252.34,252.116,7.0,114.0,0.4
356,0.0,0.0,0.0,325.0,1.0,0.0,303.989,10.0,4.0,17.0,0.0,304.07,303.989,6.0,115.0,-0.8
357,1.0,0.0,0.0,288.0,1.0,0.0,295.178,5.0,2.0,21.0,0.0,295.379,295.178,10.0,67.8,1.9
358,1.0,0.0,0.0,501.0,1.0,0.0,420.082,6.0,3.0,28.0,0.0,420.887,420.082,7.0,118.0,2.9
359,0.0,0.0,0.0,445.0,1.0,0.0,335.167,4.0,2.0,23.0,0.0,335.466,335.167,8.0,83.2,3.4
360,1.0,0.0,0.0,967.0,1.0,0.0,607.202,12.0,0.0,43.0,0.0,607.557,607.202,5.0,78.9,4.5
361,0.0,1.0,0.0,825.0,1.0,0.0,531.31,5.0,3.0,39.0,0.0,531.697,531.31,15.0,108.0,7.3
362,0.0,0.0,0.0,630.0,1.0,0.0,475.178,7.0,2.0,34.0,0.0,475.977,475.178,7.0,83.4,5.3
363,0.0,0.0,0.0,341.0,1.0,0.0,282.137,3.0,1.0,21.0,0.0,282.343,282.137,3.0,51.2,1.8
364,1.0,0.0,0.0,946.0,1.0,0.0,509.096,7.0,1.0,33.0,0.0,510.024,509.096,6.0,128.0,2.1
365,0.0,0.0,0.0,748.0,1.0,0.0,512.279,5.0,0.0,38.0,0.0,512.654,512.279,7.0,72.6,5.2
366,1.0,0.0,0.0,675.0,1.0,1.0,502.24,6.0,1.0,35.0,0.0,503.055,502.24,8.0,53.0,3.9
367,0.0,0.0,0.0,512.0,1.0,0.0,411.263,5.0,2.0,30.0,0.0,411.55,411.263,8.0,73.5,2.0
368,1.0,0.0,0.0,761.0,1.0,1.0,536.214,8.0,3.0,37.0,0.0,536.717,536.214,9.0,154.0,4.8
369,14.0,0.0,0.0,3710.0,1.0,14.0,1760.788,26.0,25.0,123.0,0.0,1761.999,1760.788,52.0,710.0,-8.1
370,1.0,0.0,0.0,332.0,1.0,0.0,246.137,3.0,1.0,18.0,0.0,246.31,246.137,3.0,42.8,1.8
371,0.0,0.0,0.0,240.0,1.0,0.0,220.11,3.0,1.0,16.0,0.0,220.268,220.11,6.0,54.4,2.9
372,1.0,0.0,1.0,705.0,1.0,1.0,435.301,3.0,0.0,32.0,0.0,435.632,435.301,8.0,39.2,5.6
373,3.0,0.0,0.0,623.0,1.0,3.0,420.253,5.0,0.0,31.0,0.0,420.557,420.253,3.0,48.9,3.0
374,8.0,0.0,0.0,2300.0,1.0,8.0,1200.51,16.0,11.0,84.0,0.0,1201.426,1200.51,19.0,453.0,2.3
375,1.0,0.0,0.0,1030.0,1.0,1.0,661.249,10.0,3.0,47.0,0.0,661.649,661.249,9.0,89.7,5.4
376,1.0,0.0,0.0,592.0,1.0,1.0,405.138,5.0,2.0,30.0,0.0,405.425,405.138,7.0,75.6,4.7
377,1.0,0.0,0.0,489.0,2.0,0.0,433.205,5.0,3.0,28.0,0.0,434.032,433.205,11.0,84.0,
378,0.0,0.0,0.0,585.0,1.0,0.0,428.196,7.0,2.0,32.0,0.0,428.496,428.196,9.0,108.0,4.4
379,0.0,0.0,0.0,1300.0,1.0,0.0,678.162,9.0,2.0,46.0,0.0,679.518,678.162,7.0,123.0,5.4
380,18.0,0.0,0.0,5620.0,1.0,18.0,2453.285,29.0,35.0,177.0,0.0,2453.851,2452.282,45.0,945.0,-1.6
381,2.0,0.0,0.0,763.0,1.0,2.0,416.185,5.0,1.0,31.0,0.0,416.481,416.185,4.0,85.7,2.5
382,0.0,0.0,0.0,557.0,1.0,0.0,368.154,2.0,1.0,26.0,0.0,368.901,368.154,3.0,37.3,7.9
383,1.0,0.0,0.0,152.0,1.0,0.0,181.11,3.0,2.0,13.0,0.0,181.235,181.11,3.0,55.5,1.4
384,0.0,0.0,0.0,583.0,1.0,0.0,434.243,7.0,1.0,32.0,0.0,434.544,434.243,8.0,77.7,3.2
385,0.0,0.0,0.0,428.0,2.0,0.0,394.196,4.0,2.0,26.0,0.0,395.006,394.196,10.0,90.7,
386,0.0,0.0,0.0,258.0,1.0,0.0,216.101,3.0,1.0,16.0,0.0,216.244,216.101,2.0,59.8,0.5
387,0.0,0.0,0.0,623.0,1.0,0.0,382.123,4.0,1.0,25.0,0.0,382.907,382.123,5.0,82.5,3.2
388,8.0,1.0,0.0,1410.0,1.0,8.0,720.372,13.0,1.0,51.0,0.0,720.853,720.372,21.0,178.0,5.0
389,61.0,0.0,0.0,14800.0,1.0,47.0,5009.167,117.0,42.0,335.0,0.0,5010.713,5008.163,98.0,2190.0,-34.9
390,0.0,0.0,0.0,455.0,1.0,0.0,288.043,6.0,3.0,21.0,0.0,288.23,288.043,1.0,87.0,2.4
391,0.0,0.0,0.0,614.0,1.0,0.0,395.182,6.0,1.0,28.0,0.0,395.426,395.182,3.0,66.6,2.5
392,1.0,0.0,0.0,520.0,1.0,0.0,455.242,7.0,3.0,33.0,0.0,455.555,455.242,14.0,97.9,2.7
393,0.0,0.0,0.0,638.0,1.0,0.0,440.232,5.0,1.0,33.0,0.0,440.551,440.232,7.0,89.4,5.0
394,3.0,1.0,0.0,379.0,2.0,0.0,318.207,4.0,3.0,21.0,0.0,318.886,318.207,6.0,53.8,
395,0.0,0.0,0.0,318.0,1.0,0.0,227.081,4.0,0.0,17.0,0.0,227.227,227.081,4.0,49.2,2.5
396,1.0,0.0,0.0,279.0,1.0,0.0,297.158,6.0,2.0,21.0,0.0,297.351,297.158,11.0,77.0,1.0
397,14.0,1.0,0.0,4740.0,1.0,14.0,2033.759,26.0,22.0,143.0,0.0,2035.08,2032.755,39.0,680.0,6.5
398,2.0,0.0,0.0,304.0,1.0,2.0,243.162,2.0,0.0,18.0,0.0,243.35,243.162,3.0,12.5,3.3
399,2.0,0.0,0.0,304.0,1.0,2.0,243.162,2.0,0.0,18.0,0.0,243.35,243.162,3.0,12.5,3.3
400,8.0,1.0,0.0,1280.0,1.0,8.0,632.32,11.0,0.0,45.0,0.0,632.747,632.32,17.0,144.0,4.6
401,0.0,0.0,0.0,367.0,1.0,0.0,279.09,4.0,1.0,21.0,0.0,279.295,279.09,3.0,59.4,3.3
402,3.0,0.0,0.0,908.0,2.0,2.0,722.164,8.0,5.0,43.0,0.0,722.639,722.164,11.0,165.0,
403,6.0,0.0,0.0,550.0,1.0,6.0,423.164,10.0,4.0,30.0,0.0,423.422,423.164,9.0,156.0,-0.5
404,8.0,1.0,0.0,3040.0,1.0,8.0,1374.559,19.0,10.0,98.0,0.0,1375.519,1374.559,15.0,442.0,1.2
405,2.0,0.0,0.0,820.0,1.0,2.0,512.234,6.0,2.0,38.0,0.0,512.589,512.234,6.0,87.6,4.9
406,2.0,0.0,0.0,820.0,1.0,2.0,512.234,6.0,2.0,38.0,0.0,512.589,512.234,6.0,87.6,4.9
407,2.0,0.0,0.0,500.0,1.0,2.0,336.187,4.0,0.0,23.0,0.0,336.494,336.187,4.0,49.0,3.0
408,2.0,0.0,0.0,500.0,1.0,2.0,336.187,4.0,0.0,23.0,0.0,336.494,336.187,4.0,49.0,3.0
409,0.0,0.0,0.0,403.0,2.0,0.0,298.029,6.0,2.0,19.0,0.0,298.745,298.029,4.0,105.0,
410,1.0,0.0,0.0,926.0,1.0,0.0,596.268,4.0,1.0,41.0,0.0,597.625,596.268,9.0,55.9,5.0
411,0.0,0.0,0.0,843.0,1.0,0.0,515.243,5.0,1.0,39.0,0.0,515.621,515.243,9.0,90.4,6.0
412,1.0,0.0,0.0,548.0,1.0,1.0,392.157,8.0,3.0,28.0,0.0,392.386,392.157,6.0,95.6,3.1
413,0.0,0.0,0.0,1180.0,1.0,0.0,696.149,14.0,2.0,47.0,0.0,696.812,696.149,14.0,217.0,5.2
414,0.0,0.0,0.0,717.0,1.0,0.0,515.251,9.0,1.0,37.0,0.0,515.581,515.251,9.0,60.9,5.3
